Zip Code,Location,Population,Avg. Income/H/hold,City,Latitude,Longitude,NatRank
77597,"29.858138, -94.718416",824,38922.00,Wallisville,29.858138,94.718416,"13,078"
75226,"32.783144, -96.776202","2,981",38911.00,Dallas,32.783144,96.776202,"13,088"
78954,"30.043016, -96.699188",854,38889.00,Round Top,30.043016,96.699188,"13,111"
79511,"32.415915, -101.250314","1,402",38854.00,Coahoma,32.415915,1.250314,"13,128"
79759,"31.841338, -102.749297",20,38750.00,Notrees,31.841338,2.749297,"13,204"
79098,"35.117822, -102.217414",472,38750.00,Wildorado,35.117822,2.217414,"13,206"
76086,"32.831867, -97.732786","23,884",38737.00,Weatherford,32.831867,97.732786,"13,264"
75041,"32.880196, -96.651555","31,645",38718.00,Garland,32.880196,96.651555,"13,276"
76640,"31.696619, -97.073707","3,113",38702.00,Elm Mott,31.696619,97.073707,"13,283"
79932,"31.874964, -106.607988","16,606",38694.00,El Paso,31.874964,6.607988,"13,290"
76935,"31.067960, -100.384670","1,132",38646.00,Christoval,31.06796,0.38467,"13,322"
76031,"32.303700, -97.464301","38,561",38619.00,Cleburne,32.3037,97.464301,"13,346"
78654,"30.529030, -98.221367","18,027",38617.00,Marble Falls,30.52903,98.221367,"13,348"
78039,"29.312148, -98.834802","1,649",38600.00,La Coste,29.312148,98.834802,"13,367"
77514,"29.675885, -94.642626","5,331",38594.00,Anahuac,29.675885,94.642626,"13,373"
77099,"29.670869, -95.585990","43,116",38589.00,Houston,29.670869,95.58599,"13,384"
75219,"32.812062, -96.814434","22,665",38588.00,Dallas,32.812062,96.814434,"13,385"
76093,"32.210022, -97.405815","1,743",38563.00,Rio Vista,32.210022,97.405815,"13,400"
77503,"29.703824, -95.156323","23,229",38548.00,Pasadena,29.703824,95.156323,"13,411"
79778,"31.229793, -101.958717",895,38516.00,Rankin,31.229793,1.958717,"13,445"
76120,"32.770380, -97.175980","9,928",38504.00,Fort Worth,32.77038,97.17598,"13,453"
79093,"36.268587, -101.045692",76,38500.00,Waka,36.268587,1.045692,"13,455"
76354,"34.103273, -98.622467","11,347",38477.00,Burkburnett,34.103273,98.622467,"13,482"
77440,"28.859117, -96.146236",194,38472.00,Elmaton,28.859117,96.146236,"13,486"
77086,"29.920445, -95.489262","19,815",38453.00,Houston,29.920445,95.489262,"13,506"
77435,"29.497621, -96.101085","4,263",38452.00,East Bernard,29.497621,96.101085,"13,507"
76887,"30.996407, -99.179571",143,38438.00,Voca,30.996407,99.179571,"13,521"
79749,"32.243763, -101.825426",249,38438.00,Lenorah,32.243763,1.825426,"13,522"
77485,"29.639639, -96.034210","2,511",38389.00,Wallis,29.639639,96.03421,"13,570"
77502,"29.679408, -95.200530","34,824",38375.00,Pasadena,29.679408,95.20053,"13,583"
78114,"29.127028, -98.199816","16,665",38367.00,Floresville,29.127028,98.199816,"13,589"
76691,"31.769022, -97.087603","6,342",38309.00,West,31.769022,97.087603,"13,642"
77455,"29.142372, -96.428742","1,989",38304.00,Louise,29.142372,96.428742,"13,644"
78744,"30.177015, -97.725888","33,706",38256.00,Austin,30.177015,97.725888,"13,682"
77432,"29.064845, -96.200185",517,38250.00,Danevang,29.064845,96.200185,"13,686"
78753,"30.380366, -97.674764","44,210",38206.00,Austin,30.380366,97.674764,"13,714"
77075,"29.620420, -95.268939","22,423",38188.00,Houston,29.62042,95.268939,"13,742"
76474,"31.975175, -98.795152",331,38182.00,Sidney,31.975175,98.795152,"13,745"
77560,"29.866906, -94.587461","1,065",38173.00,Hankamer,29.866906,94.587461,"13,751"
75750,"32.278163, -95.073775","3,216",38168.00,Arp,32.278163,95.073775,"13,756"
76472,"32.607486, -98.180784","1,262",38155.00,Santo,32.607486,98.180784,"13,760"
76264,"33.748499, -96.836802","1,321",38152.00,Sadler,33.748499,96.836802,"13,764"
78362,"27.849671, -97.203296","10,223",38144.00,Ingleside,27.849671,97.203296,"13,769"
79059,"35.721764, -100.693214",724,38125.00,Miami,35.721764,0.693214,"13,780"
79935,"31.756119, -106.335562","19,452",38112.00,El Paso,31.756119,6.335562,"13,816"
76941,"31.334781, -100.961595","1,560",38083.00,Mertzon,31.334781,0.961595,"13,837"
78663,"30.432876, -98.400432",351,38077.00,Round Mountain,30.432876,98.400432,"13,844"
76549,"31.063441, -97.795415","18,451",38038.00,Killeen,31.063441,97.795415,"13,881"
78411,"27.730074, -97.383667","27,806",38029.00,Corpus Christi,27.730074,97.383667,"13,889"
79363,"33.706516, -102.043175","4,795",38027.00,Shallowater,33.706516,2.043175,"13,893"
79070,"36.304731, -100.827768","8,640",38014.00,Perryton,36.304731,0.827768,"13,904"
79019,"35.023181, -101.415924","1,917",38009.00,Claude,35.023181,1.415924,"13,906"
78644,"29.871471, -97.676772","15,368",37986.00,Lockhart,29.871471,97.676772,"13,935"
76048,"32.422746, -97.811843","19,318",37983.00,Granbury,32.422746,97.811843,"13,937"
75969,"31.445713, -94.887599","4,256",37981.00,Pollok,31.445713,94.887599,"13,941"
77049,"29.832928, -95.149040","16,598",37972.00,Houston,29.832928,95.14904,"13,954"
78886,"29.161327, -99.190533",526,37955.00,Yancey,29.161327,99.190533,"13,974"
77415,"28.927662, -95.723551",209,37917.00,Cedar Lane,28.927662,95.723551,"13,995"
78588,"26.728746, -98.484108",180,37917.00,San Isidro,26.728746,98.484108,"13,996"
78611,"30.809629, -98.247332","10,832",37892.00,Burnet,30.809629,98.247332,"14,021"
78624,"30.295538, -98.870068","18,151",37874.00,Fredericksburg,30.295538,98.870068,"14,042"
75479,"33.618592, -96.327423","1,755",37866.00,Savoy,33.618592,96.327423,"14,049"
75450,"33.402250, -95.483203",464,37813.00,Lake Creek,33.40225,95.483203,"14,095"
79383,"33.351832, -101.914975",394,37813.00,New Home,33.351832,1.914975,"14,096"
77007,"29.771530, -95.414883","22,497",37785.00,Houston,29.77153,95.414883,"14,121"
78412,"27.688618, -97.352952","34,018",37748.00,Corpus Christi,27.688618,97.352952,"14,163"
76431,"33.302124, -97.869239","3,135",37703.00,Chico,33.302124,97.869239,"14,210"
76665,"31.916215, -97.710123","2,500",37649.00,Meridian,31.916215,97.710123,"14,256"
78155,"29.542620, -97.937054","39,843",37642.00,Seguin,29.54262,97.937054,"14,261"
77372,"30.261455, -95.184618","10,035",37634.00,Splendora,30.261455,95.184618,"14,272"
75486,"33.753892, -95.720694","1,946",37596.00,Sumner,33.753892,95.720694,"14,309"
76308,"33.828521, -98.579704","19,892",37593.00,Wichita Falls,33.828521,98.579704,"14,311"
75603,"32.403050, -94.711174","5,401",37553.00,Longview,32.40305,94.711174,"14,339"
77034,"29.621703, -95.206676","26,342",37521.00,Houston,29.621703,95.206676,"14,358"
76949,"32.034057, -100.690070",30,37500.00,Silver,32.034057,0.69007,"14,382"
78027,"30.009973, -98.547236",374,37500.00,Kendalia,30.009973,98.547236,"14,384"
75452,"33.399455, -96.227329","3,827",37480.00,Leonard,33.399455,96.227329,"14,426"
79413,"33.545748, -101.889936","20,533",37453.00,Lubbock,33.545748,1.889936,"14,440"
78606,"30.083721, -98.427156","4,165",37353.00,Blanco,30.083721,98.427156,"14,539"
75061,"32.828007, -96.971531","53,184",37330.00,Irving,32.828007,96.971531,"14,575"
77833,"30.222213, -96.398302","25,517",37276.00,Brenham,30.222213,96.398302,"14,633"
76459,"33.284151, -98.391982",163,37250.00,Jermyn,33.284151,98.391982,"14,656"
76905,"31.478434, -100.304006","11,328",37226.00,San Angelo,31.478434,0.304006,"14,699"
75180,"32.719382, -96.618565","19,335",37208.00,Mesquite,32.719382,96.618565,"14,715"
78945,"29.895821, -96.878368","10,041",37203.00,La Grange,29.895821,96.878368,"14,719"
75169,"32.699125, -95.994581","13,925",37191.00,Wills Point,32.699125,95.994581,"14,726"
78957,"30.015839, -97.192555","8,451",37177.00,Smithville,30.015839,97.192555,"14,751"
77471,"29.551982, -95.873680","27,732",37164.00,Rosenberg,29.551982,95.87368,"14,762"
75243,"32.911205, -96.741334","59,551",37149.00,Dallas,32.911205,96.741334,"14,777"
79525,"32.663821, -99.822544","2,985",37143.00,Hawley,32.663821,99.822544,"14,786"
78113,"28.977484, -98.071792","1,893",37128.00,Falls City,28.977484,98.071792,"14,807"
76468,"31.992893, -98.391862",128,37083.00,Proctor,31.992893,98.391862,"14,851"
75141,"32.636151, -96.692829","2,825",37043.00,Hutchins,32.636151,96.692829,"14,899"
75672,"32.464327, -94.278164","16,722",37011.00,Marshall,32.464327,94.278164,"14,931"
78756,"30.322200, -97.740236","7,128",36978.00,Austin,30.3222,97.740236,"14,980"
75790,"32.536998, -95.629833","3,954",36953.00,Van,32.536998,95.629833,"15,011"
79706,"31.869154, -101.959232","15,773",36929.00,Midland,31.869154,1.959232,"15,040"
79062,"36.011799, -101.533753",257,36875.00,Morse,36.011799,1.533753,"15,096"
78238,"29.471464, -98.617755","20,143",36869.00,San Antonio,29.471464,98.617755,"15,130"
75233,"32.703913, -96.871889","13,679",36869.00,Dallas,32.703913,96.871889,"15,132"
77067,"29.952629, -95.446609","24,418",36856.00,Houston,29.952629,95.446609,"15,141"
77878,"30.474494, -96.472937",736,36818.00,Snook,30.474494,96.472937,"15,176"
76389,"33.515479, -98.433163","1,328",36765.00,Windthorst,33.515479,98.433163,"15,235"
77856,"31.075800, -96.425786","3,929",36761.00,Franklin,31.0758,96.425786,"15,241"
75604,"32.513574, -94.828107","27,346",36761.00,Longview,32.513574,94.828107,"15,242"
77055,"29.796871, -95.491650","43,477",36760.00,Houston,29.796871,95.49165,"15,243"
77504,"29.646423, -95.192450","19,532",36739.00,Pasadena,29.646423,95.19245,"15,262"
77564,"30.206253, -94.673371","2,313",36689.00,Hull,30.206253,94.673371,"15,324"
76432,"31.845344, -98.792999","1,325",36667.00,Blanket,31.845344,98.792999,"15,344"
79382,"33.468919, -102.017620","4,718",36661.00,Wolfforth,33.468919,2.01762,"15,367"
78724,"30.297099, -97.617767","15,428",36641.00,Austin,30.297099,97.617767,"15,389"
75497,"32.918680, -95.559799","2,093",36595.00,Yantis,32.91868,95.559799,"15,424"
77031,"29.652205, -95.546230","17,004",36591.00,Houston,29.652205,95.54623,"15,425"
76682,"31.465018, -96.913491","2,622",36571.00,Riesel,31.465018,96.913491,"15,447"
79703,"31.980142, -102.132215","18,582",36566.00,Midland,31.980142,2.132215,"15,453"
79108,"35.342031, -101.795654","11,876",36545.00,Amarillo,35.342031,1.795654,"15,477"
77045,"29.637640, -95.425544","25,531",36543.00,Houston,29.63764,95.425544,"15,481"
78719,"30.184794, -97.682619","1,765",36480.00,Austin,30.184794,97.682619,"15,557"
77531,"29.055239, -95.377082","14,570",36475.00,Clute,29.055239,95.377082,"15,564"
79503,"32.868619, -99.694492",284,36458.00,Avoca,32.868619,99.694492,"15,579"
76534,"30.884326, -97.378809","2,396",36420.00,Holland,30.884326,97.378809,"15,632"
78069,"29.173108, -98.667308","4,767",36415.00,Somerset,29.173108,98.667308,"15,636"
77979,"28.615073, -96.639642","16,795",36397.00,Port Lavaca,28.615073,96.639642,"15,654"
77590,"29.406979, -94.934189","30,590",36343.00,Texas City,29.406979,94.934189,"15,708"
76305,"34.037083, -98.474973","2,731",36332.00,Wichita Falls,34.037083,98.474973,"15,725"
79925,"31.808359, -106.368054","41,008",36301.00,El Paso,31.808359,6.368054,"15,765"
78213,"29.520879, -98.523369","39,477",36250.00,San Antonio,29.520879,98.523369,"15,873"
76523,"30.789254, -97.291628",248,36250.00,Davilla,30.789254,97.291628,"15,874"
76870,"31.635919, -98.517535",230,36250.00,Priddy,31.635919,98.517535,"15,875"
77467,"29.202313, -96.139803",117,36250.00,Pierce,29.202313,96.139803,"15,876"
79010,"35.450973, -102.140605",798,36250.00,Boys Ranch,35.450973,2.140605,"15,877"
79051,"36.543539, -102.345236",29,36250.00,Kerrick,36.543539,2.345236,"15,879"
79223,"34.235151, -100.456129",35,36250.00,Cee Vee,34.235151,0.456129,"15,880"
79739,"31.806581, -101.514613","1,020",36250.00,Garden City,31.806581,1.514613,"15,881"
75434,"33.425661, -95.391682",68,36250.00,Cunningham,33.425661,95.391682,"15,882"
75485,"33.362725, -96.463458",55,36250.00,Westminster,33.362725,96.463458,"15,883"
76487,"32.998785, -97.895564","1,670",36198.00,Poolville,32.998785,97.895564,"15,942"
76802,"31.743587, -98.911407","4,780",36141.00,Early,31.743587,98.911407,"16,017"
76270,"33.455991, -97.751818","1,537",36100.00,Sunset,33.455991,97.751818,"16,068"
76686,"31.766339, -96.542677",351,36094.00,Tehuacana,31.766339,96.542677,"16,081"
77650,"29.452675, -94.662686","2,871",36080.00,Port Bolivar,29.452675,94.662686,"16,099"
76567,"30.640225, -96.994095","9,238",36073.00,Rockdale,30.640225,96.994095,"16,106"
78934,"29.698630, -96.577115","7,111",36050.00,Columbus,29.69863,96.577115,"16,144"
79081,"36.151171, -101.176971","3,497",36046.00,Spearman,36.151171,1.176971,"16,147"
76116,"32.721784, -97.449497","45,343",36014.00,Fort Worth,32.721784,97.449497,"16,193"
79007,"35.669194, -101.427295","15,808",36012.00,Borger,35.669194,1.427295,"16,195"
75155,"32.239987, -96.467635","2,021",36008.00,Rice,32.239987,96.467635,"16,197"
79350,"33.757888, -101.815598",565,36000.00,New Deal,33.757888,1.815598,"16,207"
79733,"32.127163, -101.356407",226,36000.00,Forsan,32.127163,1.356407,"16,214"
77982,"28.262002, -96.593646","1,078",35985.00,Port O Connor,28.262002,96.593646,"16,233"
75755,"32.636731, -95.098471","6,302",35974.00,Big Sandy,32.636731,95.098471,"16,242"
76861,"31.593091, -100.194462","1,952",35948.00,Miles,31.593091,0.194462,"16,269"
78147,"29.045518, -98.052721","1,881",35909.00,Poth,29.045518,98.052721,"16,319"
75476,"33.703588, -96.247822","1,172",35909.00,Ravenna,33.703588,96.247822,"16,320"
78160,"29.241807, -97.922537","3,439",35885.00,Stockdale,29.241807,97.922537,"16,348"
77327,"30.351678, -95.030735","30,103",35883.00,Cleveland,30.351678,95.030735,"16,350"
79029,"35.903895, -101.970161","15,062",35872.00,Dumas,35.903895,1.970161,"16,361"
76453,"32.576794, -98.340229",916,35870.00,Gordon,32.576794,98.340229,"16,365"
76710,"31.535214, -97.192146","22,552",35865.00,Waco,31.535214,97.192146,"16,370"
77306,"30.280593, -95.321316","8,283",35862.00,Conroe,30.280593,95.321316,"16,375"
75438,"33.596952, -96.071928",967,35859.00,Dodd City,33.596952,96.071928,"16,381"
76890,"31.701799, -98.787519",972,35852.00,Zephyr,31.701799,98.787519,"16,394"
78932,"30.119452, -96.700643",498,35833.00,Carmine,30.119452,96.700643,"16,416"
78643,"30.696647, -98.722978","5,903",35833.00,Llano,30.696647,98.722978,"16,417"
76379,"33.637580, -98.495453",544,35833.00,Scotland,33.63758,98.495453,"16,418"
78722,"30.293272, -97.709068","6,365",35794.00,Austin,30.293272,97.709068,"16,472"
75433,"33.098096, -95.803234","2,427",35769.00,Cumby,33.098096,95.803234,"16,494"
78701,"30.271653, -97.741553","3,855",35757.00,Austin,30.271653,97.741553,"16,509"
76852,"31.389902, -99.469838",163,35750.00,Lohn,31.389902,99.469838,"16,517"
78704,"30.243128, -97.765874","43,249",35733.00,Austin,30.243128,97.765874,"16,555"
76117,"32.803436, -97.267376","29,316",35729.00,Haltom City,32.803436,97.267376,"16,563"
79762,"31.899460, -102.331189","36,008",35720.00,Odessa,31.89946,2.331189,"16,574"
75124,"32.326026, -95.974056","4,036",35717.00,Eustace,32.326026,95.974056,"16,576"
78026,"28.763871, -98.576261","5,058",35705.00,Jourdanton,28.763871,98.576261,"16,585"
75567,"33.323112, -94.319285","3,936",35683.00,Maud,33.323112,94.319285,"16,602"
79015,"34.946409, -101.908181","16,527",35676.00,Canyon,34.946409,1.908181,"16,612"
79039,"35.263219, -101.107631",857,35662.00,Groom,35.263219,1.107631,"16,634"
77378,"30.477531, -95.384542","10,489",35655.00,Willis,30.477531,95.384542,"16,642"
78828,"29.792481, -100.124533",389,35625.00,Barksdale,29.792481,0.124533,"16,668"
78618,"30.455837, -99.195664",225,35625.00,Doss,30.455837,99.195664,"16,669"
79741,"31.988025, -102.716482",281,35625.00,Goldsmith,31.988025,2.716482,"16,670"
75770,"32.146318, -95.662627","2,327",35625.00,Larue,32.146318,95.662627,"16,671"
75441,"33.427656, -95.642911",109,35625.00,Enloe,33.427656,95.642911,"16,672"
77830,"30.530294, -96.013037","2,290",35625.00,Anderson,30.530294,96.013037,"16,697"
78013,"29.981453, -98.913106","4,891",35625.00,Comfort,29.981453,98.913106,"16,698"
78351,"27.673559, -97.747284",870,35625.00,Driscoll,27.673559,97.747284,"16,699"
75662,"32.385730, -94.871931","22,017",35612.00,Kilgore,32.38573,94.871931,"16,728"
76627,"32.102565, -97.398334","1,338",35603.00,Blum,32.102565,97.398334,"16,735"
76311,"33.981932, -98.500622","9,395",35598.00,Sheppard Afb,33.981932,98.500622,"16,742"
77002,"29.756845, -95.365652","13,289",35588.00,Houston,29.756845,95.365652,"16,757"
75453,"32.985673, -95.919202","3,101",35577.00,Lone Oak,32.985673,95.919202,"16,764"
76273,"33.743893, -96.936121","8,574",35568.00,Whitesboro,33.743893,96.936121,"16,773"
76559,"31.076273, -97.614917","2,360",35556.00,Nolanville,31.076273,97.614917,"16,784"
78949,"29.833182, -97.087403",529,35556.00,Muldoon,29.833182,97.087403,"16,785"
75701,"32.323371, -95.299057","31,105",35544.00,Tyler,32.323371,95.299057,"16,801"
77035,"29.653039, -95.476515","39,571",35524.00,Houston,29.653039,95.476515,"16,824"
78631,"30.328070, -99.295786","1,836",35521.00,Harper,30.32807,99.295786,"16,826"
76240,"33.643735, -97.176600","25,531",35515.00,Gainesville,33.643735,97.1766,"16,837"
78671,"30.212300, -98.611702",589,35507.00,Stonewall,30.2123,98.611702,"16,848"
76569,"30.939009, -97.218113","2,489",35500.00,Rogers,30.939009,97.218113,"16,856"
75164,"33.068965, -96.320508",676,35500.00,Josephine,33.068965,96.320508,"16,857"
75020,"33.764161, -96.602822","21,740",35484.00,Denison,33.764161,96.602822,"16,887"
79528,"33.188088, -100.598484",604,35481.00,Jayton,33.188088,0.598484,"16,892"
77575,"30.066246, -94.742024","14,179",35479.00,Liberty,30.066246,94.742024,"16,895"
75117,"32.708621, -95.848873","3,255",35428.00,Edgewood,32.708621,95.848873,"16,959"
76107,"32.740835, -97.383080","26,665",35419.00,Fort Worth,32.740835,97.38308,"16,967"
79001,"35.176742, -102.709894",287,35417.00,Adrian,35.176742,2.709894,"16,978"
79014,"35.898295, -100.311402","3,266",35403.00,Canadian,35.898295,0.311402,"17,000"
77871,"31.064160, -96.126918","3,086",35396.00,Normangee,31.06416,96.126918,"17,008"
77665,"29.823613, -94.404829","6,667",35395.00,Winnie,29.823613,94.404829,"17,009"
78058,"30.120073, -99.674124",608,35385.00,Mountain Home,30.120073,99.674124,"17,025"
77047,"29.610638, -95.385224","11,112",35384.00,Houston,29.610638,95.385224,"17,030"
78942,"30.173879, -96.929176","8,370",35369.00,Giddings,30.173879,96.929176,"17,056"
79602,"32.335680, -99.684398","19,257",35362.00,Abilene,32.33568,99.684398,"17,072"
75756,"32.303020, -95.601475","3,440",35357.00,Brownsboro,32.30302,95.601475,"17,074"
77038,"29.918595, -95.441194","20,654",35325.00,Houston,29.918595,95.441194,"17,109"
78216,"29.538739, -98.491258","37,282",35324.00,San Antonio,29.538739,98.491258,"17,112"
79854,"30.679360, -104.593893",250,35313.00,Valentine,30.67936,4.593893,"17,125"
75103,"32.517247, -95.886060","11,303",35313.00,Canton,32.517247,95.88606,"17,128"
76951,"31.835774, -101.054911","1,386",35302.00,Sterling City,31.835774,1.054911,"17,151"
76901,"31.548364, -100.559479","25,738",35301.00,San Angelo,31.548364,0.559479,"17,152"
78330,"27.778978, -97.892108","1,001",35298.00,Agua Dulce,27.778978,97.892108,"17,158"
77962,"29.035149, -96.496619","3,255",35284.00,Ganado,29.035149,96.496619,"17,175"
78141,"28.898148, -97.611089",625,35278.00,Nordheim,28.898148,97.611089,"17,185"
75944,"31.382687, -94.411626",982,35278.00,Etoile,31.382687,94.411626,"17,186"
79852,"29.427066, -103.667513",621,35259.00,Terlingua,29.427066,3.667513,"17,210"
75143,"32.360639, -96.260033","13,008",35244.00,Kemp,32.360639,96.260033,"17,234"
75496,"33.324866, -96.035866","2,794",35242.00,Wolfe City,33.324866,96.035866,"17,236"
78222,"29.371316, -98.381698","15,203",35237.00,San Antonio,29.371316,98.381698,"17,239"
79738,"32.730358, -101.463480",238,35208.00,Gail,32.730358,1.46348,"17,267"
75493,"33.165008, -95.117236",496,35179.00,Winfield,33.165008,95.117236,"17,295"
77656,"30.452333, -94.167469","17,014",35156.00,Silsbee,30.452333,94.167469,"17,330"
75420,"33.052795, -95.721230","1,020",35156.00,Brashear,33.052795,95.72123,"17,331"
76543,"31.124983, -97.667010","29,087",35154.00,Killeen,31.124983,97.66701,"17,341"
75640,"32.708417, -94.683181","4,047",35146.00,Diana,32.708417,94.683181,"17,352"
75208,"32.753141, -96.839613","35,830",35135.00,Dallas,32.753141,96.839613,"17,364"
78010,"29.917543, -99.040716","2,383",35121.00,Center Point,29.917543,99.040716,"17,377"
76577,"30.616826, -97.166520","2,558",35119.00,Thorndale,30.616826,97.16652,"17,378"
78112,"29.214414, -98.370855","6,496",35078.00,Elmendorf,29.214414,98.370855,"17,428"
75437,"33.261370, -95.448928",986,35071.00,Dike,33.26137,95.448928,"17,433"
78609,"30.738393, -98.432754","2,175",35068.00,Buchanan Dam,30.738393,98.432754,"17,437"
77563,"29.303553, -95.032319","8,741",35046.00,Hitchcock,29.303553,95.032319,"17,455"
78064,"28.941872, -98.426053","12,654",35035.00,Pleasanton,28.941872,98.426053,"17,463"
76561,"31.428851, -97.542938",818,35000.00,Oglesby,31.428851,97.542938,"17,513"
79783,"32.343238, -102.043352",179,35000.00,Tarzan,32.343238,2.043352,"17,514"
76449,"32.913885, -98.314486","2,205",34972.00,Graford,32.913885,98.314486,"17,550"
76530,"30.715824, -97.426087","2,367",34968.00,Granger,30.715824,97.426087,"17,552"
76950,"30.431775, -100.511097","4,085",34960.00,Sonora,30.431775,0.511097,"17,560"
75471,"33.056806, -95.373518","1,103",34886.00,Pickton,33.056806,95.373518,"17,615"
77080,"29.815893, -95.522964","46,261",34877.00,Houston,29.815893,95.522964,"17,624"
76484,"32.740311, -98.302489",912,34861.00,Palo Pinto,32.740311,98.302489,"17,637"
76309,"33.895138, -98.544018","13,794",34780.00,Wichita Falls,33.895138,98.544018,"17,724"
78052,"29.216425, -98.778409","5,033",34760.00,Lytle,29.216425,98.778409,"17,743"
76634,"31.817062, -97.546568","7,306",34733.00,Clifton,31.817062,97.546568,"17,782"
76528,"31.436309, -97.763474","22,864",34723.00,Gatesville,31.436309,97.763474,"17,790"
79416,"33.606119, -101.960317","23,690",34706.00,Lubbock,33.606119,1.960317,"17,808"
76681,"31.894375, -96.425804",569,34688.00,Richland,31.894375,96.425804,"17,824"
79329,"33.715143, -101.674963","3,091",34667.00,Idalou,33.715143,1.674963,"17,856"
75480,"33.027869, -95.193331","1,427",34663.00,Scroggins,33.027869,95.193331,"17,859"
75901,"31.301706, -94.641414","26,442",34661.00,Lufkin,31.301706,94.641414,"17,861"
75853,"31.931841, -95.811545",894,34659.00,Montalba,31.931841,95.811545,"17,863"
77872,"30.894797, -96.093112","1,682",34635.00,North Zulch,30.894797,96.093112,"17,888"
77423,"29.782375, -95.942578","6,894",34596.00,Brookshire,29.782375,95.942578,"17,936"
79831,"30.417986, -103.748677",300,34545.00,Alpine,30.417986,3.748677,"17,997"
75253,"32.677084, -96.606965","15,366",34537.00,Dallas,32.677084,96.606965,"18,004"
75846,"31.341703, -96.166873","2,645",34508.00,Jewett,31.341703,96.166873,"18,034"
79243,"33.774479, -100.990114",102,34500.00,Mcadoo,33.774479,0.990114,"18,048"
75904,"31.347372, -94.815343","30,801",34472.00,Lufkin,31.347372,94.815343,"18,068"
77568,"29.366038, -94.986377","13,396",34455.00,La Marque,29.366038,94.986377,"18,091"
75474,"32.924709, -96.113355","13,438",34436.00,Quinlan,32.924709,96.113355,"18,111"
77957,"29.017476, -96.697841","8,601",34432.00,Edna,29.017476,96.697841,"18,120"
78594,"26.346503, -97.806605",582,34432.00,Sebastian,26.346503,97.806605,"18,121"
75861,"31.860117, -95.906969","9,151",34429.00,Tennessee Colony,31.860117,95.906969,"18,131"
78884,"29.645532, -99.473403","1,190",34412.00,Utopia,29.645532,99.473403,"18,145"
77974,"28.896224, -97.289687",381,34375.00,Meyersville,28.896224,97.289687,"18,174"
78943,"29.696409, -96.600845",318,34375.00,Glidden,29.696409,96.600845,"18,175"
76238,"33.494594, -97.382478",99,34375.00,Era,33.494594,97.382478,"18,176"
78028,"30.036702, -99.163039","33,883",34374.00,Kerrville,30.036702,99.163039,"18,210"
76366,"33.735125, -98.784958","2,478",34348.00,Holliday,33.735125,98.784958,"18,231"
77836,"30.537999, -96.672395","10,716",34335.00,Caldwell,30.537999,96.672395,"18,244"
77551,"29.278687, -94.832016","20,997",34318.00,Galveston,29.278687,94.832016,"18,257"
76112,"32.747426, -97.217658","39,436",34295.00,Fort Worth,32.747426,97.217658,"18,278"
76556,"30.700385, -96.830550","1,282",34271.00,Milano,30.700385,96.83055,"18,314"
77960,"28.653515, -97.252385",125,34250.00,Fannin,28.653515,97.252385,"18,346"
75470,"33.607207, -95.816922",371,34250.00,Petty,33.607207,95.816922,"18,348"
78723,"30.305341, -97.683344","30,110",34242.00,Austin,30.305341,97.683344,"18,353"
77865,"31.224488, -96.228803","1,517",34231.00,Marquez,31.224488,96.228803,"18,369"
75706,"32.469555, -95.307879","6,677",34223.00,Tyler,32.469555,95.307879,"18,376"
75051,"32.726688, -96.999035","31,299",34208.00,Grand Prairie,32.726688,96.999035,"18,388"
77708,"30.140920, -94.164697","11,017",34198.00,Beaumont,30.14092,94.164697,"18,400"
76365,"33.735104, -98.191950","5,054",34171.00,Henrietta,33.735104,98.19195,"18,419"
78861,"29.427375, -99.141134","11,635",34171.00,Hondo,29.427375,99.141134,"18,420"
76631,"31.975524, -96.977168",411,34167.00,Bynum,31.975524,96.977168,"18,423"
78343,"27.619404, -97.782756","4,667",34149.00,Bishop,27.619404,97.782756,"18,450"
76550,"31.096662, -98.223175","11,100",34144.00,Lampasas,31.096662,98.223175,"18,455"
76866,"31.460967, -99.933766",629,34141.00,Paint Rock,31.460967,99.933766,"18,456"
78041,"27.558464, -99.454731","39,519",34122.00,Laredo,27.558464,99.454731,"18,473"
78614,"29.410410, -97.587174",444,34107.00,Cost,29.41041,97.587174,"18,480"
78236,"29.389510, -98.611001","1,280",34097.00,San Antonio,29.38951,98.611001,"18,485"
79714,"32.319962, -102.627180","12,985",34086.00,Andrews,32.319962,2.62718,"18,499"
75758,"32.284678, -95.525953","7,925",34085.00,Chandler,32.284678,95.525953,"18,501"
78016,"29.181395, -98.951719","9,201",34084.00,Devine,29.181395,98.951719,"18,503"
79510,"32.266400, -99.518879","7,599",34073.00,Clyde,32.2664,99.518879,"18,512"
77444,"29.320523, -95.790247",668,34063.00,Guy,29.320523,95.790247,"18,528"
77420,"29.264396, -95.917992","2,078",34051.00,Boling,29.264396,95.917992,"18,544"
76239,"33.512170, -97.576649","1,108",34044.00,Forestburg,33.51217,97.576649,"18,548"
77331,"30.612296, -95.182150","5,894",34042.00,Coldspring,30.612296,95.18215,"18,553"
77363,"30.301814, -95.850239","2,092",34018.00,Plantersville,30.301814,95.850239,"18,570"
77037,"29.891373, -95.390561","18,562",34004.00,Houston,29.891373,95.390561,"18,581"
79086,"36.072392, -101.762983","2,125",34000.00,Sunray,36.072392,1.762983,"18,587"
75754,"32.419670, -95.653762","5,417",33994.00,Ben Wheeler,32.41967,95.653762,"18,597"
